"TRIP_ID","VESSEL_ID","SUFFIX","CAPTAIN_ID","FISHING_EVENT_ID","FE_MAJOR_LEVEL_ID","SET_YEAR","SET_MONTH","SET_DAY","SET_TIME","DURATION_MINUTES","SABLE_DEPTH_GROUP","SABLE_AREA_GROUP","SABLE_SET_TYPE","GROUPING_CODE","REASON_CODE","FE_REASON_COMMENT","GEAR_CODE","NS_AREA","INSHORE_IND","SEAMOUNT_IND","MAJOR_STAT_AREA_CODE","MINOR_STAT_AREA_CODE","LOCALITY_CODE","FE_FISHING_Ground_COMMENT","START_LATITUDE","START_LONGITUDE","END_LATITUDE","END_LONGITUDE","FE_BEGINNING_BOTTOM_DEPTH","FE_END_BOTTOM_DEPTH","FE_MODAL_BOTTOM_DEPTH","TRAP_MODIFICATIONS_CODE","FE_USABILITY","CPUE_SABLE_WEIGHT","CPUE_SABLE_COUNT","CPUE_TRAPS","TOTAL_TRAPS","TOTAL_SABLE_COUNT","TOTAL_SABLE_WEIGHT","VERIFICATION_METHOD","FE_START_LATTITUDE_DEGREE","FE_START_LATTITUDE_MINUTE","FE_START_LONGITUDE_DEGREE","fe_start_longitude_minute","FE_END_LATTITUDE_DEGREE","fe_end_lattitude_minute","fe_end_longitude_degree","fe_end_longitude_minute","START_FATHOMS","END_FATHOMS","MODAL_DEPTH_FM","DepthStrataID","Nh","Wh","cpue","Proportion Males","Male Mean Fork Len(mm)","Female Mean Fork Len(mm)","Tagged Mean Fork Len(mm)"
62966,499,1,335,1500607,11,2006,10,4,842,1431,"D2","Esperanza Inlet","OFFSHORE STANDARDIZED",372,29,,2,"SOUTH",0,0,4,25,3,"Esperanza Inlet",49.607333,-127.347666,49.596333,-127.361,366,496,488,4,1,352,129,25,25,129,352,1,49,36.44,127,20.86,49,35.78,127,21.66,200,271,267,"RD2",,,14.08,0.65,616,668,
62966,499,1,335,1500608,12,2006,10,4,1019,1453,"D3","Esperanza Inlet","OFFSHORE STANDARDIZED",373,29,,2,"SOUTH",0,0,4,26,8,"Esperanza Inlet",49.579666,-127.6045,49.570166,-127.595333,642,554,666,4,1,86.5,44,25,25,44,86.5,1,49,34.78,127,36.27,49,34.21,127,35.72,351,303,364,"RD2",,,3.46,0.77,548,623,
62966,499,1,335,1500609,13,2006,10,4,1049,1478,"D4","Esperanza Inlet","OFFSHORE STANDARDIZED",374,29,,2,"SOUTH",0,0,4,26,8,"Esperanza Inlet",49.563666,-127.599,49.5505,-127.608833,817,920,891,4,1,118.2,66,25,25,66,118.2,1,49,33.82,127,35.94,49,33.03,127,36.53,447,503,487,"RD3",,,4.728,0.79,544,615,
62966,499,1,335,1500610,14,2006,10,4,1139,1500,"D5","Esperanza Inlet","OFFSHORE STANDARDIZED",375,29,,2,"SOUTH",0,0,4,25,4,"Esperanza Inlet",49.533333,-127.5675,49.518,-127.570333,1055,1026,1068,4,1,332.8,106,24,25,106,332.8,1,49,32,127,34.05,49,31.08,127,34.22,577,561,584,"RD3",,,13.8666666,0.11,596,675,662
62966,499,1,335,1500611,15,2006,10,4,1326,1506,,"Esperanza Inlet","TRADITIONAL TAGGING",369,30,"Type 1 tagging",2,"SOUTH",0,0,4,25,4,"Esperanza Inlet",49.621,-127.415333,49.6155,-127.454,521,699,550,4,1,1580,614,61,61,614,1580,1,49,37.26,127,24.92,49,36.93,127,27.24,285,382,301,"RD2",,,25.9016393,0,0,0,
62966,499,1,335,1500612,16,2006,10,6,66,698,,"Quatsino Sound","TRADITIONAL TAGGING",409,30,"Type 1 tagging",2,"SOUTH",0,0,4,27,6,"Quatsino Sound",50.356666,-128.449833,50.3305,-128.461166,435,671,563,4,1,2139.2,822,60,60,822,2139.2,1,50,21.4,128,26.99,50,19.83,128,27.67,238,367,308,"RD2",,,35.6533333,0,0,0,602
62966,499,1,335,1500613,17,2006,10,6,654,1342,"D5","Quatsino Sound","OFFSHORE STANDARDIZED",415,29,,2,"SOUTH",0,0,4,27,3,"Quatsino Sound",50.333166,-128.3755,50.319833,-128.382666,1020,1057,1039,4,1,229.2,105,25,25,105,229.2,1,50,19.99,128,22.53,50,19.19,128,22.96,558,578,568,"RD3",,,9.168,0.72,584,630,
62966,499,1,335,1500614,18,2006,10,6,727,1374,"D4","Quatsino Sound","OFFSHORE STANDARDIZED",414,29,,2,"SOUTH",0,0,4,27,6,"Quatsino Sound",50.297666,-128.357833,50.287333,-128.367,828,843,843,4,1,487.1,238,25,25,238,487.1,1,50,17.86,128,21.47,50,17.24,128,22.02,453,461,461,"RD3",,,19.484,0.8,555,646,565
62966,499,1,335,1500615,19,2006,10,6,820,1404,"D3","Quatsino Sound","OFFSHORE STANDARDIZED",413,29,,2,"SOUTH",0,0,4,27,3,"Quatsino Sound",50.341333,-128.377833,50.332,-128.382833,662,635,677,4,1,184.3,68,25,25,68,184.3,1,50,20.48,128,22.67,50,19.92,128,22.97,362,347,370,"RD2",,,7.372,0.54,604,660,
62966,499,1,335,1500616,20,2006,10,6,97,1411,"D2","Quatsino Sound","OFFSHORE STANDARDIZED",412,29,,2,"SOUTH",0,0,4,27,3,"Quatsino Sound",50.349333,-128.333,50.341333,-128.339333,492,574,503,4,1,525.7,177,25,25,177,525.7,1,50,20.96,128,19.98,50,20.48,128,20.36,269,314,275,"RD2",,,21.028,0.46,620,670,611
62966,499,1,335,1500617,21,2006,10,6,948,1417,"D1","Quatsino Sound","OFFSHORE STANDARDIZED",411,29,,2,"SOUTH",0,0,4,27,3,"Quatsino Sound",50.365,-128.317666,50.352,-128.324666,422,519,424,4,1,141.9,47,25,25,47,141.9,1,50,21.9,128,19.06,50,21.12,128,19.48,231,284,232,"RD1",,,5.676,0.36,619,670,
62966,499,1,335,1500618,22,2006,10,6,1025,1433,"D0","Quatsino Sound","OFFSHORE STANDARDIZED",410,29,,2,"SOUTH",0,0,4,27,3,"Quatsino Sound",50.355666,-128.3535,50.358333,-128.371166,258,265,254,4,1,16.2,5,25,25,5,16.2,1,50,21.34,128,21.21,50,21.5,128,22.27,141,145,139,"RD1",,,0.648,0.2,610,696,
62966,499,1,335,1500619,23,2006,10,6,1137,1440,,"Quatsino Sound","TRADITIONAL TAGGING",409,30,"Type 1 tagging",2,"SOUTH",0,0,4,27,3,"Quatsino Sound",50.408,-128.487166,50.381,-128.495833,470,722,558,4,1,1856.3,678,59,59,678,1856.3,1,50,24.48,128,29.23,50,22.86,128,29.75,257,395,305,"RD2",,,31.4627118,0,0,0,608
62966,499,1,335,1500620,24,2006,10,8,1014,1699,,"Triangle Island","TRADITIONAL TAGGING",429,30,"Type 1 tagging",2,"SOUTH",0,0,5,11,7,"Triangle Island",51.066333,-129.549333,51.044166,-129.559,532,536,550,4,1,1479.1,452,56,56,452,1479.1,1,51,3.98,129,32.96,51,2.65,129,33.54,291,293,301,"RD2",,,26.4125,0,0,0,662
62966,499,1,335,1500621,25,2006,10,8,111,1171,"D0","Triangle Island","OFFSHORE STANDARDIZED",430,29,,2,"SOUTH",0,0,5,11,7,"Triangle Island",51.0945,-129.585166,51.104166,-129.569,283,269,267,4,1,57.5,17,25,25,17,57.5,1,51,5.67,129,35.11,51,6.25,129,34.14,155,147,146,"RD1",,,2.3,0.29,652,663,
62966,499,1,335,1500622,26,2006,10,8,1149,1172,"D1","Triangle Island","OFFSHORE STANDARDIZED",431,29,,2,"SOUTH",0,0,5,11,7,"Triangle Island",51.0855,-129.576333,51.073666,-129.581833,439,443,439,4,12,267.2,81,24,25,81,267.2,1,51,5.13,129,34.58,51,4.42,129,34.91,240,242,240,"RD1",,,11.1333333,0.43,627,687,
62966,499,1,335,1500623,27,2006,10,8,1238,1196,"D2","Triangle Island","OFFSHORE STANDARDIZED",432,29,,2,"SOUTH",0,0,5,11,7,"Triangle Island",51.0155,-129.6105,51.016166,-129.6,426,594,519,4,1,731.3,245,27,27,245,731.3,1,51,0.93,129,36.63,51,0.97,129,36,233,325,284,"RD2",,,27.0851851,0.51,616,677,629
62966,499,1,335,1500624,28,2006,10,8,1348,1238,"D3","Triangle Island","OFFSHORE STANDARDIZED",433,29,,2,"SOUTH",0,0,5,11,0,"Triangle Island",51.039833,-129.797,51.018,-129.811833,658,666,657,4,12,820.8,410,24,25,430,864.7,1,51,2.39,129,47.82,51,1.08,129,48.71,360,364,359,"RD2",,,34.2,0.74,559,609,499
62966,499,1,335,1500625,29,2006,10,8,1418,1270,"D4","Triangle Island","OFFSHORE STANDARDIZED",434,29,,2,"SOUTH",0,0,5,11,0,"Triangle Island",51.027833,-129.839833,51.019333,-129.835166,825,817,861,4,1,405.1,199,25,25,199,405.1,1,51,1.67,129,50.39,51,1.16,129,50.11,451,447,471,"RD3",,,16.204,0.71,550,625,542
62966,499,1,335,1500626,30,2006,10,8,1524,1301,"D5","Triangle Island","OFFSHORE STANDARDIZED",435,29,,2,"SOUTH",0,0,5,11,7,"Triangle Island",51.015833,-129.678833,51.010833,-129.699,1019,1004,1033,4,12,102.8,31,24,25,32,106.1,1,51,0.95,129,40.73,51,0.65,129,41.94,557,549,565,"RD3",,,4.2833333,0.28,617,692,
62966,499,1,335,1500627,31,2006,10,8,1648,1409,,"Triangle Island","TRADITIONAL TAGGING",429,30,"Type 1 tagging",2,"SOUTH",0,0,5,11,7,"Triangle Island",51.082166,-129.635833,51.0605,-129.614,591,549,547,4,12,2742.2,941,59,60,941,2742.2,1,51,4.93,129,38.15,51,3.63,129,36.84,323,300,299,"RD2",,,46.4779661,0,0,0,595
62966,499,1,335,1500628,32,2006,10,9,2028,1197,,"Middle Ground","TRADITIONAL TAGGING",427,30,"Type 1 tagging",2,"SOUTH",0,0,5,11,12,"Middle Ground",51.188,-129.987333,51.1665,-130.009166,497,582,538,4,1,2458.4,1133,61,61,1133,2458.4,1,51,11.28,129,59.24,51,9.99,130,0.55,272,318,294,"RD2",,,40.3016393,0,0,0,570
62966,499,1,335,1500629,33,2006,10,9,2121,1032,,"Middle Ground","TRADITIONAL TAGGING",427,30,"Type 1 tagging",2,"SOUTH",0,0,5,11,12,"Middle Ground",51.203666,-129.997166,51.186,-130.026,477,558,523,4,1,3077.1,1433,61,61,1433,3077.1,1,51,12.22,129,59.83,51,11.16,130,1.56,261,305,286,"RD2",,,50.4442622,0,0,0,578
62966,499,1,335,1500630,34,2006,10,9,2159,885,,"Middle Ground","TRADITIONAL TAGGING",427,30,"Type 1 tagging",2,"SOUTH",0,0,5,11,12,"Middle Ground",51.208166,-130.030333,51.2035,-130.0475,532,578,558,4,1,1771.8,841,31,31,841,1771.8,1,51,12.49,130,1.82,51,12.21,130,2.85,291,316,305,"RD2",,,57.1548387,0,0,0,571
62966,499,1,335,1500631,35,2006,10,9,2239,753,,"Middle Ground","TRADITIONAL TAGGING",427,30,"Type 1 tagging",2,"SOUTH",0,0,5,11,12,"Middle Ground",51.22,-130.026,51.221666,-130.045666,496,547,516,4,1,1458.7,657,28,28,657,1458.7,1,51,13.2,130,1.56,51,13.3,130,2.74,271,299,282,"RD2",,,52.0964285,0,0,0,575
62966,499,1,335,1500632,36,2006,10,11,541,701,,"Cape St. James","TRADITIONAL TAGGING",359,30,"Type 1 tagging",2,"NORTH",0,0,6,8,14,"Cape St. James",51.629166,-130.451166,51.6505,-130.432666,481,620,642,4,1,2674.3,1000,57,57,1000,2674.3,1,51,37.75,130,27.07,51,39.03,130,25.96,263,339,351,"RD2",,,46.9175438,0,0,0,630
62966,499,1,335,1500633,37,2006,10,11,637,1888,,"Cape St. James","TRADITIONAL TAGGING",359,30,"Type 1 tagging",2,"NORTH",0,0,6,8,14,"Cape St. James",51.667666,-130.450666,51.686833,-130.448833,466,475,558,4,1,1800.9,648,58,58,648,1800.9,1,51,40.06,130,27.04,51,41.21,130,26.93,255,260,305,"RD2",,,31.05,0,0,0,536
62966,499,1,335,1500634,38,2006,10,11,757,1331,"D5","Cape St. James","OFFSHORE STANDARDIZED",365,29,,2,"NORTH",0,0,6,8,14,"Cape St. James",51.69,-130.567833,51.690833,-130.550166,1017,1031,1026,4,1,102.3,28,25,25,28,102.3,1,51,41.4,130,34.07,51,41.45,130,33.01,556,564,561,"RD3",,,4.092,0.29,663,681,880
62966,499,1,335,1500635,39,2006,10,11,853,1350,"D4","Cape St. James","OFFSHORE STANDARDIZED",364,29,,2,"NORTH",0,0,6,8,6,"Cape St. James",51.820833,-130.495333,51.822166,-130.5145,834,852,839,4,1,205.6,76,24,24,76,205.6,1,51,49.25,130,29.72,51,49.33,130,30.87,456,466,459,"RD3",,,8.5666666,0.56,602,668,
62966,499,1,335,1500636,40,2006,10,11,935,1366,"D3","Cape St. James","OFFSHORE STANDARDIZED",363,29,,2,"NORTH",0,0,6,8,6,"Cape St. James",51.755333,-130.518,51.741833,-130.524,673,739,691,4,1,448,165,24,24,165,448,1,51,45.32,130,31.08,51,44.51,130,31.44,368,404,378,"RD2",,,18.6666666,0.5,603,653,621
62966,499,1,335,1500637,41,2006,10,11,112,1408,"D2","Cape St. James","OFFSHORE STANDARDIZED",362,29,,2,"NORTH",0,0,6,8,14,"Cape St. James",51.640333,-130.334666,51.6275,-130.333,505,593,530,4,1,937.1,363,24,24,363,937.1,1,51,38.42,130,20.08,51,37.65,130,19.98,276,324,290,"RD2",,,39.0458333,0.66,593,656,621
62966,499,1,335,1500638,42,2006,10,11,1148,1429,"D1","Cape St. James","OFFSHORE STANDARDIZED",361,29,,2,"NORTH",0,0,6,8,14,"Cape St. James",51.646333,-130.345333,51.632833,-130.351,432,437,446,4,12,675.4,250,24,25,250,675.4,1,51,38.78,130,20.72,51,37.97,130,21.06,236,239,244,"RD1",,,28.1416666,0.51,602,659,669
62966,499,1,335,1500639,43,2006,10,11,1228,1450,"D0","Cape St. James","OFFSHORE STANDARDIZED",360,29,,2,"NORTH",0,0,6,8,14,"Cape St. James",51.651666,-130.381666,51.653333,-130.3615,272,272,271,4,1,18.4,6,25,25,6,18.4,1,51,39.1,130,22.9,51,39.2,130,21.69,149,149,148,"RD1",,,0.736,0.33,664,669,
62966,499,1,335,1500640,44,2006,10,13,754,1755,,"Gowgaia Bay","TRADITIONAL TAGGING",379,30,"Type 1 tagging",2,"NORTH",0,0,9,34,3,"Gowgaia Bay",52.312833,-131.613,52.323,-131.642833,578,856,715,4,1,2913,891,57,57,891,2913,1,52,18.77,131,36.78,52,19.38,131,38.57,316,468,391,"RD2",,,51.1052631,0,0,0,658
62966,499,1,335,1500641,45,2006,10,13,832,1255,"D0","Gowgaia Bay","OFFSHORE STANDARDIZED",380,29,,2,"NORTH",0,0,9,34,3,"Gowgaia Bay",52.3415,-131.619,52.3485,-131.618,207,219,212,4,13,,,,26,0,0,,52,20.49,131,37.14,52,20.91,131,37.08,113,120,116,"RD1",,,0,,,,
62966,499,1,335,1500642,46,2006,10,13,92,1286,"D1","Gowgaia Bay","OFFSHORE STANDARDIZED",381,29,,2,"NORTH",0,0,9,34,3,"Gowgaia Bay",52.349333,-131.6485,52.358,-131.656,461,426,437,4,1,457.4,145,25,25,145,457.4,1,52,20.96,131,38.91,52,21.48,131,39.36,252,233,239,"RD1",,,18.296,0.28,618,679,
62966,499,1,335,1500643,47,2006,10,13,102,1309,"D2","Gowgaia Bay","OFFSHORE STANDARDIZED",382,29,,2,"NORTH",0,0,9,34,3,"Gowgaia Bay",52.300166,-131.589166,52.3075,-131.6045,668,578,556,4,1,364,100,25,25,100,364,1,52,18.01,131,35.35,52,18.45,131,36.27,365,316,304,"RD2",,,14.56,0.24,627,702,
62966,499,1,335,1500644,48,2006,10,13,1044,1338,"D3","Gowgaia Bay","OFFSHORE STANDARDIZED",383,29,,2,"NORTH",0,0,9,34,5,"Gowgaia Bay",52.285666,-131.570833,52.284833,-131.590833,651,772,688,4,1,745.7,243,25,25,243,745.7,1,52,17.14,131,34.25,52,17.09,131,35.45,356,422,376,"RD2",,,29.828,0.4,615,691,710
62966,499,1,335,1500645,49,2006,10,13,1114,1372,"D4","Gowgaia Bay","OFFSHORE STANDARDIZED",384,29,,2,"NORTH",0,0,9,34,3,"Gowgaia Bay",52.297666,-131.608833,52.297,-131.628166,825,845,841,4,1,339.3,106,25,25,106,339.3,1,52,17.86,131,36.53,52,17.82,131,37.69,451,462,460,"RD3",,,13.572,0.42,614,680,
62966,499,1,335,1500646,50,2006,10,13,125,1418,"D5","Gowgaia Bay","OFFSHORE STANDARDIZED",385,29,,2,"NORTH",0,0,9,34,3,"Gowgaia Bay",52.336833,-131.698166,52.325333,-131.697833,1009,1017,1031,4,1,448.6,134,25,25,134,448.6,1,52,20.21,131,41.89,52,19.52,131,41.87,552,556,564,"RD3",,,17.944,0.45,632,698,
62966,499,1,335,1500647,51,2006,10,13,1314,1596,,"Gowgaia Bay","TRADITIONAL TAGGING",379,30,"Type 1 tagging",2,"NORTH",0,0,9,34,3,"Gowgaia Bay",52.326166,-131.627,52.335,-131.666333,543,891,726,4,1,1890.9,582,58,58,582,1890.9,1,52,19.57,131,37.62,52,20.1,131,39.98,297,487,397,"RD2",,,32.6017241,0,0,0,628
62966,499,1,335,1500648,52,2006,10,14,2141,1064,,"Tasu Sound","TRADITIONAL TAGGING",445,30,"Type 1 tagging",2,"NORTH",0,0,9,31,13,"Tasu Sound",52.676666,-132.1125,52.694166,-132.141166,616,816,704,4,1,2353.4,635,60,60,635,2353.4,1,52,40.6,132,6.75,52,41.65,132,8.47,337,446,385,"RD2",,,39.2233333,0,0,0,697
62966,499,1,335,1500649,53,2006,10,14,2236,894,,"Tasu Sound","TRADITIONAL TAGGING",445,30,"Type 1 tagging",2,"NORTH",0,0,9,31,13,"Tasu Sound",52.7235,-132.168,52.744833,-132.185666,635,616,704,4,1,2141,587,60,60,587,2141,1,52,43.41,132,10.08,52,44.69,132,11.14,347,337,385,"RD2",,,35.6833333,0,0,0,680
62966,499,1,335,1500650,54,2006,10,14,2319,767,,"Tasu Sound","TRADITIONAL TAGGING",445,30,"Type 1 tagging",2,"NORTH",0,0,9,31,13,"Tasu Sound",52.757166,-132.200666,52.763166,-132.219,600,752,695,4,1,1234.1,328,31,31,328,1234.1,1,52,45.43,132,12.04,52,45.79,132,13.14,328,411,380,"RD2",,,39.8096774,0,0,0,679
62966,499,1,335,1500651,55,2006,10,16,638,1832,,"Buck Point","TRADITIONAL TAGGING",349,30,"Type 1 tagging",2,"NORTH",0,0,9,31,8,"Buck Point",53.044833,-132.629333,53.049833,-132.6685,490,814,684,4,1,2774.4,1024,60,60,1024,2774.4,1,53,2.69,132,37.76,53,2.99,132,40.11,268,445,374,"RD2",,,46.24,0,0,0,641
62966,499,1,335,1500652,56,2006,10,16,742,1941,,"Buck Point","TRADITIONAL TAGGING",349,30,"Type 1 tagging",2,"NORTH",0,0,9,31,3,"Buck Point",53.163833,-132.66,53.073333,-132.6965,472,764,653,4,1,2999.7,1124,58,58,1124,2999.7,1,53,9.83,132,39.6,53,4.4,132,41.79,258,418,357,"RD2",,,51.7189655,0,0,0,625
62966,499,1,335,1500653,57,2006,10,16,840,1293,"D5","Buck Point","OFFSHORE STANDARDIZED",355,29,,2,"NORTH",0,0,9,31,8,"Buck Point",53.0405,-132.665333,53.046,-132.682333,1009,1037,1028,4,1,46.2,15,26,26,15,46.2,1,53,2.43,132,39.92,53,2.76,132,40.94,552,567,562,"RD3",,,1.776923,0.31,612,698,
62966,499,1,335,1500654,58,2006,10,16,929,1307,"D4","Buck Point","OFFSHORE STANDARDIZED",354,29,,2,"NORTH",0,0,9,31,8,"Buck Point",53.032166,-132.630166,53.031666,-132.643,885,852,863,4,1,82.9,27,25,25,27,82.9,1,53,1.93,132,37.81,53,1.9,132,38.58,484,466,472,"RD3",,,3.316,0.38,610,733,
62966,499,1,335,1500655,59,2006,10,16,1011,1316,"D3","Buck Point","OFFSHORE STANDARDIZED",353,29,,2,"NORTH",0,0,9,31,8,"Buck Point",53.020166,-132.605,53.027333,-132.621166,644,686,677,4,1,360.8,141,25,25,141,360.8,1,53,1.21,132,36.3,53,1.64,132,37.27,352,375,370,"RD2",,,14.432,0.57,607,683,
62966,499,1,335,1500656,60,2006,10,16,114,1346,"D2","Buck Point","OFFSHORE STANDARDIZED",352,29,,2,"NORTH",0,0,9,31,3,"Buck Point",53.081,-132.684166,53.0875,-132.700666,529,629,596,4,1,1101.8,413,25,25,413,1101.8,1,53,4.86,132,41.05,53,5.25,132,42.04,289,344,326,"RD2",,,44.072,0.53,608,675,
62966,499,1,335,1500657,61,2006,10,16,1140,1383,"D1","Buck Point","OFFSHORE STANDARDIZED",351,29,,2,"NORTH",0,0,9,31,3,"Buck Point",53.080166,-132.673333,53.0925,-132.68,439,444,448,4,12,676.5,201,24,25,205,690.5,1,53,4.81,132,40.4,53,5.55,132,40.8,240,243,245,"RD1",,,28.1875,0.16,626,719,
62966,499,1,335,1500658,62,2006,10,16,1219,1405,"D0","Buck Point","OFFSHORE STANDARDIZED",350,29,,2,"NORTH",0,0,9,31,3,"Buck Point",53.065,-132.634833,53.054,-132.622333,256,269,245,4,1,92.5,27,25,25,27,92.5,1,53,3.9,132,38.09,53,3.24,132,37.34,140,147,134,"RD1",,,3.7,0.15,629,715,
62966,499,1,335,1500659,63,2006,10,18,654,685,,"Hippa Island","TRADITIONAL TAGGING",389,30,"Type 1 tagging",2,"NORTH",0,0,9,31,1,"Hippa Island",53.336833,-132.938833,53.333833,-132.978166,481,642,594,4,1,2373.6,916,60,60,916,2373.6,1,53,20.21,132,56.33,53,20.03,132,58.69,263,351,325,"RD2",,,39.56,0,0,0,626
62966,499,1,335,1500660,64,2006,10,18,750,793,,"Hippa Island","TRADITIONAL TAGGING",389,30,"Type 1 tagging",2,"NORTH",0,0,9,31,1,"Hippa Island",53.346333,-132.957666,53.358833,-132.985,547,609,571,4,1,2308.6,808,59,59,808,2308.6,1,53,20.78,132,57.46,53,21.53,132,59.1,299,333,312,"RD2",,,39.1288135,0,0,0,642
62966,499,1,335,1500661,65,2006,10,18,839,1327,"D0","Hippa Island","OFFSHORE STANDARDIZED",390,29,,2,"NORTH",0,0,9,31,1,"Hippa Island",53.361833,-132.937833,53.369833,-132.934166,243,232,251,4,1,4.4,2,25,25,2,4.4,1,53,21.71,132,56.27,53,22.19,132,56.05,133,127,137,"RD1",,,0.176,0,0,701,
62966,499,1,335,1500662,66,2006,10,18,933,1335,"D1","Hippa Island","OFFSHORE STANDARDIZED",391,29,,2,"NORTH",0,0,9,31,1,"Hippa Island",53.371,-132.976833,53.381833,-132.987166,474,446,448,4,1,798.1,280,24,24,280,798.1,1,53,22.26,132,58.61,53,22.91,132,59.23,259,244,245,"RD1",,,33.2541666,0.36,625,689,624
62966,499,1,335,1500663,67,2006,10,18,1015,1393,"D2","Hippa Island","OFFSHORE STANDARDIZED",392,29,,2,"NORTH",0,0,9,31,1,"Hippa Island",53.418666,-133.024666,53.409333,-133.0265,505,560,567,4,1,976.1,335,25,25,335,976.1,1,53,25.12,133,1.48,53,24.56,133,1.59,276,306,310,"RD2",,,39.044,0.35,618,679,639
62966,499,1,335,1500664,68,2006,10,18,1056,2877,"D3","Hippa Island","OFFSHORE STANDARDIZED",393,29,,2,"NORTH",0,0,9,31,1,"Hippa Island",53.370333,-133.005833,53.379333,-133.022333,657,673,669,4,1,547.4,209,25,25,209,547.4,1,53,22.22,133,0.35,53,22.76,133,1.34,359,368,366,"RD2",,,21.896,0.48,609,684,709
62966,499,1,335,1500665,69,2006,10,18,1133,1479,"D4","Hippa Island","OFFSHORE STANDARDIZED",394,29,,2,"NORTH",0,0,9,31,1,"Hippa Island",53.394166,-133.0495,53.407166,-133.050833,839,825,836,4,1,181.2,71,24,25,71,181.2,1,53,23.65,133,2.97,53,24.43,133,3.05,459,451,457,"RD3",,,7.55,0.37,597,664,
62966,499,1,335,1500666,70,2006,10,18,1227,1526,"D5","Hippa Island","OFFSHORE STANDARDIZED",395,29,,2,"NORTH",0,0,9,31,1,"Hippa Island",53.443333,-133.107666,53.455333,-133.119333,1008,1031,1022,4,1,124.6,47,25,25,47,124.6,1,53,26.6,133,6.46,53,27.32,133,7.16,551,564,559,"RD3",,,4.984,0.32,602,686,
62966,499,1,335,1500668,71,2006,10,20,554,3407,"D5","Langara Island-North Frederick","OFFSHORE STANDARDIZED",405,29,,2,"NORTH",0,0,9,31,2,"Langara Island-North Frederick",53.993166,-133.727,54.003333,-133.721166,1037,1009,1039,4,1,166.1,51,25,25,51,166.1,1,53,59.59,133,43.62,54,0.2,133,43.27,567,552,568,"RD3",,,6.644,0.42,623,700,600
62966,499,1,335,1500667,72,2006,10,20,628,3295,"D4","Langara Island-North Frederick","OFFSHORE STANDARDIZED",404,29,,2,"NORTH",0,0,9,35,6,"Langara Island-North Frederick",54.016333,-133.697833,54.0265,-133.708166,836,856,845,4,12,366.6,133,23,25,147,402.3,1,54,0.98,133,41.87,54,1.59,133,42.49,457,468,462,"RD3",,,15.9391304,0.54,591,677,592
62966,499,1,335,1500669,73,2006,10,20,712,3168,"D3","Langara Island-North Frederick","OFFSHORE STANDARDIZED",403,29,,2,"NORTH",0,0,9,35,6,"Langara Island-North Frederick",54.065833,-133.713833,54.076666,-133.720666,649,658,655,4,1,713.9,257,25,25,257,713.9,1,54,3.95,133,42.83,54,4.6,133,43.24,355,360,358,"RD2",,,28.556,0.64,597,669,
62966,499,1,335,1500670,74,2006,10,20,88,3032,"D2","Langara Island-North Frederick","OFFSHORE STANDARDIZED",402,29,,2,"NORTH",0,0,9,35,6,"Langara Island-North Frederick",54.111166,-133.710833,54.111,-133.725333,499,549,529,4,1,1316.2,408,25,25,408,1316.2,1,54,6.67,133,42.65,54,6.66,133,43.52,273,300,289,"RD2",,,52.648,0.54,611,675,
62966,499,1,335,1500671,75,2006,10,20,91,2893,"D1","Langara Island-North Frederick","OFFSHORE STANDARDIZED",401,29,,2,"NORTH",0,0,9,35,6,"Langara Island-North Frederick",54.133833,-133.707333,54.141666,-133.715833,454,373,417,4,1,338.3,80,25,25,80,338.3,1,54,8.03,133,42.44,54,8.5,133,42.95,248,204,228,"RD1",,,13.532,0.1,655,707,
62966,499,1,335,1500672,76,2006,10,20,947,2774,"D0","Langara Island-North Frederick","OFFSHORE STANDARDIZED",400,29,,2,"NORTH",0,0,9,35,6,"Langara Island-North Frederick",54.0995,-133.675,54.111,-133.680166,262,223,240,4,1,0,0,25,25,0,0,,54,5.97,133,40.5,54,6.66,133,40.81,143,122,131,"RD1",,,0,,,,
62966,499,1,335,1500673,77,2006,10,20,1050,2420,,"Langara Island-North Frederick","TRADITIONAL TAGGING",399,30,"Type 1 tagging",2,"NORTH",0,0,9,35,6,"Langara Island-North Frederick",54.083333,-133.687833,54.084666,-133.733666,481,715,614,4,1,3280.3,981,60,60,981,3280.3,1,54,5,133,41.27,54,5.08,133,44.02,263,391,336,"RD2",,,54.6716666,0,0,0,632
62966,499,1,335,1500674,78,2006,10,20,123,2489,,"Langara Island-North Frederick","TRADITIONAL TAGGING",399,30,"Type 1 tagging",2,"NORTH",0,0,9,35,6,"Langara Island-North Frederick",54.095666,-133.696166,54.095166,-133.736166,490,708,598,4,1,2675.5,839,60,60,839,2675.5,1,54,5.74,133,41.77,54,5.71,133,44.17,268,387,327,"RD2",,,44.5916666,0,0,0,645
62966,499,1,335,1500675,79,2006,10,23,730,1178,,"Portland Inlet","INLET STANDARDIZED",441,15,,2,"NORTH",1,0,8,4,12,"Portland Inlet",54.850666,-130.2015,54.861333,-130.1955,435,435,435,4,1,153.3,77,25,25,77,153.3,1,54,51.04,130,12.09,54,51.68,130,11.73,238,238,238,"RD1",,,6.132,0.39,531,574,533
